row_ID,final_price
36654,5916.864
36655,4328.205
36656,12203.055
36657,2327.8618
36658,9727.161
36659,3808.79
36660,101.73356
36661,1064.3271
36662,2658.2244
36663,2884.1362
36664,66.533676
36665,2959.3086
36666,5933.2866
36667,3506.006
36668,4671.218
36669,16327.589
36670,234.268
36671,4989.172
36672,4334.5225
36673,2122.4492
36674,3044.348
36675,8949.669
36676,173.59267
36677,3498.126
36678,5731.753
36679,6509.313
36680,5985.9917
36681,4669.8257
36682,5472.9043
36683,5588.377
36684,14380.07
36685,1682.4335
36686,18091.496
36687,137.43413
36688,8733.81
36689,3414.384
36690,8016.7466
36691,4655.0205
36692,3719.006
36693,7320.4253
36694,4064.5889
36695,2069.7957
36696,2784.5476
36697,2323.0369
36698,172.50642
36699,7347.454
36700,129.00177
36701,2208.996
36702,-36.413757
36703,5734.464
36704,1559.0013
36705,5499.0728
36706,16408.717
36707,10631.21
36708,1934.0912
36709,1133.8301
36710,5913.848
36711,7450.647
36712,6563.117
36713,1462.7662
36714,8087.098
36715,2860.274
36716,1671.9679
36717,3419.708
36718,2944.1548
36719,4245.0864
36720,1862.7957
36721,6649.2266
36722,4460.1235
36723,222.431
36724,2133.716
36725,5064.8525
36726,543.7665
36727,9082.151
36728,2250.4658
36729,5708.4443
36730,2094.6492
36731,2860.2966
36732,1993.153
36733,4651.838
36734,3874.2087
36735,2082.8528
36736,95.850784
36737,1462.7662
36738,9706.749
36739,3687.9768
36740,9487.145
36741,3665.1274
36742,6845.303
36743,8298.673
36744,2589.0754
36745,8657.093
36746,3320.9695
36747,95.2974
36748,4065.4155
36749,3479.9006
36750,14167.411
36751,2713.2566
36752,5833.6084
36753,4737.036
36754,3553.3838
36755,3245.9126
36756,7848.18
36757,7229.547
36758,12834.773
36759,2724.3093
36760,4754.445
36761,234.268
36762,13223.468
36763,2978.8691
36764,5789.8125
36765,3030.709
36766,4082.2378
36767,1533.5127
36768,14231.777
36769,3245.9092
36770,4052.0017
36771,2268.4907
36772,1307.2488
36773,1885.9053
36774,999.3461
36775,2324.8965
36776,648.5034
36777,13629.65
36778,3924.1648
36779,1993.153
36780,4998.5195
36781,11953.994
36782,4316.816
36783,13853.561
36784,4899.6196
36785,5045.8433
36786,6566.915
36787,6011.4326
36788,9409.834
36789,4289.0645
36790,3171.7686
36791,2291.2253
36792,6168.868
36793,1509.4883
36794,15152.154
36795,5279.8413
36796,3709.071
36797,158.36864
36798,6600.0205
36799,61.770077
36800,3788.1626
36801,2623.2852
36802,3160.9607
36803,3683.389
36804,3365.8564
36805,7056.7437
36806,3640.0603
36807,9395.332
36808,1833.5896
36809,1142.2365
36810,1137.552
36811,6365.211
36812,21883.992
36813,5351.587
36814,3718.5552
36815,6840.716
36816,9822.155
36817,3616.602
36818,416.8005
36819,2990.0674
36820,146.82912
36821,4940.321
36822,5687.558
36823,6481.6084
36824,2410.0696
36825,9202.767
36826,775.17676
36827,5213.616
36828,113.96741
36829,12640.4375
36830,2516.0754
36831,2286.1565
36832,6982.113
36833,15839.911
36834,4421.826
36835,639.553
36836,6189.615
36837,156.72914
36838,5058.972
36839,11597.942
36840,1344.3912
36841,5849.4336
36842,4542.806
36843,4564.499
36844,3100.6162
36845,8246.579
36846,3259.0554
36847,113.96741
36848,495.81592
36849,143.8246
36850,12373.774
36851,3660.8098
36852,7295.3433
36853,3598.0579
36854,219.44066
36855,6082.2295
36856,4327.0566
36857,6925.069
36858,6056.3813
36859,2295.91
36860,6346.994
36861,2899.8257
36862,3814.2415
36863,1111.9584
36864,4561.3965
36865,66.00679
36866,6797.1074
36867,10155.059
36868,4127.6484
36869,6033.0
36870,1639.3926
36871,222.431
36872,10651.163
36873,2033.2406
36874,6923.029
36875,2373.2173
36876,6224.674
36877,2945.1882
36878,7218.5005
36879,14238.193
36880,6519.439
36881,7251.262
36882,2498.127
36883,2658.8828
36884,1119.5002
36885,8241.152
36886,10361.154
36887,12773.516
36888,4737.0474
36889,4328.468
36890,2961.9624
36891,4313.8423
36892,3729.1738
36893,7009.2505
36894,6388.798
36895,4149.734
36896,103.02965
36897,2288.327
36898,1918.5315
36899,2634.124
36900,5548.9585
36901,7483.2646
36902,3562.041
36903,5070.3994
36904,12589.376
36905,1560.1873
36906,6639.909
36907,930.6421
36908,5670.9795
36909,982.6646
36910,7128.4736
36911,7011.152
36912,18362.785
36913,2878.2935
36914,14780.431
36915,6115.0703
36916,6612.5527
36917,7468.427
36918,7749.463
36919,15570.051
36920,6036.6406
36921,4678.2163
36922,3132.9563
36923,8321.362
36924,11326.415
36925,2630.9546
36926,7404.398
36927,6275.229
36928,10394.728
36929,6345.7354
36930,5599.779
36931,5402.144
36932,8271.284
36933,3301.2786
36934,5687.1475
36935,5975.966
36936,15839.911
36937,4625.135
36938,175.2469
36939,5557.681
36940,161.84045
36941,3875.0134
36942,5486.3076
36943,3051.8647
36944,4913.18
36945,2720.0063
36946,1381.0039
36947,5198.5723
36948,4257.586
36949,148.909
36950,1580.9517
36951,3071.3792
36952,7734.353
36953,3817.857
36954,3294.637
36955,2442.6123
36956,9432.683
36957,1622.4735
36958,367.8095
36959,2860.2966
36960,5802.7373
36961,5193.6973
36962,1482.941
36963,1072.3606
36964,5538.972
36965,3587.316
36966,1580.6216
36967,12918.514
36968,2318.771
36969,3747.7058
36970,2911.5596
36971,3538.3057
36972,5719.3306
36973,24194.172
36974,12589.376
36975,495.81592
36976,270.83887
36977,4448.1426
36978,4021.1956
36979,9443.1455
36980,6188.283
36981,109.46394
36982,165.14224
36983,3860.3857
36984,28494.047
36985,2366.6758
36986,473.00998
36987,2003.494
36988,175.65636
36989,2058.329
36990,5641.7305
36991,3028.907
36992,1133.8301
36993,1656.8274
36994,3365.146
36995,1392.6024
36996,4872.5713
36997,4852.5845
36998,6622.303
36999,3365.146
37000,7128.7676
37001,15075.473
37002,69.8492
37003,169.40887
37004,5879.771
37005,8341.483
37006,6803.0293
37007,2387.452
37008,9723.836
37009,8771.0625
37010,2832.8918
37011,4106.5024
37012,199.2751
37013,203.69232
37014,6105.9897
37015,5656.4146
37016,6085.528
37017,726.6706
37018,147.85002
37019,2479.171
37020,7606.1704
37021,3085.7122
37022,5443.2256
37023,2404.9133
37024,166.50848
37025,250.24367
37026,15143.718
37027,1361.1113
37028,5833.6084
37029,2589.8892
37030,775.17676
37031,6350.6313
37032,8106.035
37033,8312.207
37034,3756.6274
37035,11720.783
37036,3134.3545
37037,3961.5544
37038,4012.9612
37039,3501.4937
37040,4951.35
37041,585.4523
37042,4006.0317
37043,2884.752
37044,6483.9067
37045,2876.5012
37046,5505.4556
37047,4486.19
37048,64.24399
37049,6274.159
37050,1275.599
37051,3925.5005
37052,4559.293
37053,5125.6704
37054,2914.2542
37055,1751.9177
37056,8556.265
37057,1008.8637
37058,1533.5127
37059,5496.3604
37060,3585.1333
37061,6132.3584
37062,12007.861
37063,10322.071
37064,5935.044
37065,5307.6553
37066,2186.0012
37067,5274.9253
37068,2488.8816
37069,1958.5302
37070,176.64165
37071,4829.957
37072,3124.5842
37073,156.72914
37074,6850.6846
37075,3345.544
37076,-31.44603
37077,3251.9832
37078,2231.5842
37079,5705.669
37080,2841.7998
37081,402.1803
37082,4210.4463
37083,4751.229
37084,2296.1501
37085,15290.393
37086,1500.7825
37087,477.16382
37088,4289.4565
37089,5118.231
37090,267.568
37091,5240.768
37092,18145.715
37093,2828.0396
37094,3035.7498
37095,17942.512
37096,7258.229
37097,1822.9606
37098,4897.0767
37099,6276.4927
37100,2155.5486
37101,4877.4355
37102,13506.741
37103,6559.2246
37104,19460.871
37105,135.02603
37106,15839.911
37107,3557.8618
37108,5270.426
37109,8990.646
37110,160.55641
37111,2059.8623
37112,-27.420927
37113,96.10916
37114,6168.941
37115,11663.162
37116,3994.1423
37117,9113.293
37118,204.78868
37119,1167.558
37120,9863.331
37121,11103.846
37122,12370.017
37123,1361.1113
37124,6648.383
37125,5549.2856
37126,4499.5283
37127,5561.16
37128,6922.334
37129,2852.1538
37130,6626.0557
37131,4328.539
37132,2790.6926
37133,552.4356
37134,5974.954
37135,5851.087
37136,8360.613
37137,5498.73
37138,1382.0493
37139,576.07166
37140,2153.3743
37141,3955.4016
37142,4400.9004
37143,212.16376
37144,686.13666
37145,235.14014
37146,4297.665
37147,4240.8228
37148,4147.157
37149,8330.589
37150,7020.197
37151,13606.208
37152,9572.742
37153,5987.9556
37154,5281.878
37155,6676.2334
37156,5918.991
37157,137.43413
37158,3560.4858
37159,5538.859
37160,4063.5916
37161,5325.2295
37162,1259.7288
37163,3186.8677
37164,2478.932
37165,3710.4333
37166,3188.6887
37167,3498.3125
37168,4435.5503
37169,2933.93
37170,14697.142
37171,1980.1355
37172,4140.9814
37173,3100.9565
37174,3122.7876
37175,5136.8384
37176,5827.797
37177,4227.239
37178,5056.9453
37179,111.46298
37180,3740.0261
37181,5011.491
37182,10432.92
37183,6540.72
37184,4651.861
37185,2616.3508
37186,13769.031
37187,1000.7747
37188,5655.5264
37189,7544.449
37190,8025.4893
37191,4289.0493
37192,3498.126
37193,1549.9454
37194,2277.3564
37195,4914.9585
37196,3263.3997
37197,13239.885
37198,222.431
37199,3293.4458
37200,1174.4956
37201,7021.3926
37202,21807.621
37203,451.9172
37204,1783.3312
37205,8152.709
37206,2860.2966
37207,221.17511
37208,7559.9067
37209,4482.408
37210,5948.191
37211,722.7017
37212,2490.337
37213,779.8395
37214,4392.5312
37215,5511.25
37216,4622.8564
37217,2116.4834
37218,19395.572
37219,6575.575
37220,9668.786
37221,8882.756
37222,4468.99
37223,66.682816
37224,7180.0015
37225,3497.319
37226,3571.7253
37227,13045.645
37228,1930.5712
37229,1580.9517
37230,1144.0884
37231,6264.423
37232,6292.9385
37233,201.19305
37234,5162.585
37235,2035.9867
37236,4594.7393
37237,3833.0579
37238,3397.8633
37239,1597.4349
37240,1133.8301
37241,374.53845
37242,277.64444
37243,2932.8962
37244,1371.1217
37245,15587.076
37246,1761.4717
37247,3457.4202
37248,5046.6045
37249,2203.7454
37250,2784.5652
37251,7147.246
37252,2955.563
37253,2418.3723
37254,1497.0372
37255,3157.2654
37256,4326.4946
37257,12109.172
37258,13173.828
37259,1374.7023
37260,6190.697
37261,5585.9453
37262,14477.092
37263,5663.8677
37264,4228.494
37265,3635.0007
37266,2186.5054
37267,2909.3582
37268,1088.1495
37269,-181.30821
37270,4984.465
37271,9355.097
37272,200.18076
37273,3699.0823
37274,4857.141
37275,4206.153
37276,61.770077
37277,14215.207
37278,6380.3433
37279,2199.5
37280,656.53345
37281,5750.218
37282,4675.9087
37283,254.02869
37284,5668.5776
37285,4798.4355
37286,796.99963
37287,12374.765
37288,4643.4414
37289,6250.2886
37290,6071.3086
37291,5682.0093
37292,6646.2515
37293,6299.4995
37294,15510.556
37295,2910.1833
37296,14754.169
37297,8133.2188
37298,5298.504
37299,14789.554
37300,5603.9707
37301,1880.2498
37302,3305.12
37303,4296.498
37304,7079.0107
37305,3086.8481
37306,629.2033
37307,1299.8708
37308,2925.2146
37309,3052.8257
37310,3922.1948
37311,4466.8564
37312,4956.8696
37313,1443.0125
37314,2138.6204
37315,137.9554
37316,10238.545
37317,166.50848
37318,7701.307
37319,1746.0876
37320,3356.5044
37321,10141.675
37322,775.17676
37323,6338.823
37324,995.7836
37325,960.1139
37326,667.26276
37327,17462.105
37328,4740.6494
37329,9942.876
37330,6002.475
37331,7063.271
37332,3725.526
37333,6169.7754
37334,3002.9468
37335,6159.648
37336,9757.713
37337,6532.066
37338,16113.797
37339,6010.99
37340,6649.881
37341,6166.173
37342,2310.7603
37343,103.6295
37344,2845.961
37345,142.24168
37346,8457.611
37347,4036.0513
37348,1381.0039
37349,4059.811
37350,3945.1426
37351,2567.9258
37352,69.8492
37353,6557.196
37354,4186.5957
37355,159.93286
37356,7106.09
37357,-301.8035
37358,1289.7747
37359,4894.4087
37360,1208.2755
37361,823.1847
37362,6514.162
37363,7716.5596
37364,10868.041
37365,-49.361755
37366,115.66162
37367,14492.877
37368,990.53534
37369,16007.147
37370,2008.0013
37371,6455.2993
37372,2562.525
37373,8354.323
37374,4450.5522
37375,15261.324
37376,7375.2456
37377,7268.929
37378,1944.7441
37379,1690.6527
37380,7379.3115
37381,6091.2246
37382,188.53894
37383,886.7029
37384,7275.542
37385,6080.144
37386,4940.058
37387,4675.1665
37388,6288.712
37389,5918.816
37390,2623.6602
37391,2222.8767
37392,4870.9854
37393,3327.1003
37394,5039.529
37395,101.73356
37396,14992.444
37397,616.3471
37398,2274.9092
37399,8819.083
37400,4808.051
37401,6091.2246
37402,13934.958
37403,128.76453
37404,2614.7742
37405,4483.0786
37406,23229.24
37407,84.46689
37408,10742.997
37409,3495.0732
37410,6030.3325
37411,14430.805
37412,4863.4404
37413,7484.875
37414,954.64514
37415,6135.2803
37416,999.9192
37417,7499.449
37418,3181.3547
37419,169.40887
37420,9060.103
37421,5818.6465
37422,4814.629
37423,1066.7158
37424,7275.542
37425,4358.363
37426,130.43967
37427,10632.294
37428,109.46394
37429,5377.1597
37430,3779.552
37431,4573.8433
37432,3442.52
37433,166.50848
37434,8252.059
37435,22126.238
37436,4676.711
37437,3397.7815
37438,5253.9497
37439,9304.689
37440,14012.594
37441,4520.0474
37442,15083.439
37443,9292.546
37444,1885.9053
37445,3317.3374
37446,4816.6724
37447,5405.8984
37448,14590.16
37449,3402.2747
37450,17452.332
37451,3748.3179
37452,397.60214
37453,3031.19
37454,3173.063
37455,222.431
37456,14921.623
37457,1896.1957
37458,7309.2437
37459,7343.022
37460,1143.5327
37461,13639.441
37462,1273.11
37463,5379.4067
37464,4230.6724
37465,376.49582
37466,1699.4365
37467,3197.822
37468,5600.5396
37469,2854.118
37470,2439.3672
37471,5177.986
37472,6905.9863
37473,5078.9185
37474,6318.674
37475,1739.5125
37476,4482.4595
37477,5711.0835
37478,6309.2305
37479,230.43182
37480,4433.6714
37481,5628.7715
37482,3272.1797
37483,10288.815
37484,657.1226
37485,137.9554
37486,3656.2334
37487,1580.9517
37488,610.7611
37489,12035.396
37490,6062.2974
37491,4699.3955
37492,3593.2488
37493,135.02603
37494,3840.0095
37495,7734.353
37496,4594.509
37497,15531.616
37498,15228.772
37499,609.621
37500,5525.846
37501,13525.466
37502,465.2488
37503,4613.5645
37504,4657.2266
37505,1944.7441
37506,4215.945
37507,4816.6724
37508,6246.9062
37509,1274.6543
37510,4011.789
37511,9760.282
37512,1125.9844
37513,5852.9336
37514,2968.9631
37515,2126.895
37516,4883.9595
37517,2202.4387
37518,1125.9844
37519,2118.6099
37520,69.8492
37521,2998.8623
37522,6269.0205
37523,10596.824
37524,13134.055
37525,4772.496
37526,4769.1694
37527,1788.4209
37528,4493.3794
37529,10997.139
37530,3161.829
37531,4709.2866
37532,3559.976
37533,137.70734
37534,4653.3555
37535,2222.3252
37536,3249.5479
37537,15775.968
37538,4550.152
37539,8102.379
37540,9731.576
37541,85.85887
37542,2966.412
37543,1392.6024
37544,14995.144
37545,207.63684
37546,5192.1465
37547,185.29167
37548,9899.275
37549,2622.8887
37550,4784.5215
37551,1733.9387
37552,9636.295
37553,6621.6655
37554,6036.1226
37555,251.68626
37556,256.53696
37557,1265.9421
37558,6757.9146
37559,6244.3354
37560,10253.331
37561,4057.1511
37562,222.431
37563,2762.3652
37564,1144.0884
37565,2256.1975
37566,6220.042
37567,5213.0396
37568,677.50085
37569,3664.262
37570,6264.423
37571,5439.086
37572,147.48001
37573,14967.147
37574,130.43967
37575,6170.935
37576,4311.9595
37577,6430.553
37578,1821.8114
37579,66.00679
37580,4558.5225
37581,3481.9211
37582,10594.714
37583,6671.7505
37584,34.214775
37585,3434.0662
37586,183.15382
37587,564.2205
37588,2945.1882
37589,4875.609
37590,14634.14
37591,7686.1313
37592,2860.2966
37593,2716.1145
37594,2191.7478
37595,2484.0645
37596,3241.7583
37597,454.04904
37598,3199.9934
37599,5998.6157
37600,11427.151
37601,404.03668
37602,173.02022
37603,394.2569
37604,4784.244
37605,3534.5266
37606,5939.8765
37607,7562.7188
37608,4902.8438
37609,7412.5605
37610,6736.688
37611,3247.3198
37612,6549.957
37613,3335.6863
37614,3797.1934
37615,3718.1487
37616,5298.9165
37617,1274.7593
37618,5610.019
37619,1885.9053
37620,318.37054
37621,22126.238
37622,5454.494
37623,8917.233
37624,5807.4077
37625,5682.386
37626,159.01442
37627,3253.0015
37628,2104.4812
37629,5642.953
37630,8400.612
37631,3622.812
37632,2243.6238
37633,13207.367
37634,2773.353
37635,6035.73
37636,5230.443
37637,10264.677
37638,1177.3269
37639,14579.916
37640,2919.8926
37641,5056.5366
37642,209.8135
37643,4074.7437
37644,7991.7007
37645,26356.438
37646,6315.357
37647,3533.8042
37648,6887.437
37649,9108.366
37650,3048.0757
37651,23597.438
37652,11023.973
37653,3175.263
37654,8298.629
37655,4370.631
37656,8147.384
37657,1736.1165
37658,2900.8044
37659,6560.407
37660,4473.6465
37661,3124.1157
37662,11106.8
37663,5854.666
37664,1933.0972
37665,998.2877
37666,12064.268
37667,10923.312
37668,4841.0024
37669,9739.057
37670,1948.2703
37671,7062.011
37672,7781.2197
37673,1125.9844
37674,8218.472
37675,8467.401
37676,66.00679
37677,6190.225
37678,1659.3999
37679,164.64987
37680,3997.9807
37681,2285.053
37682,78.39663
37683,8500.255
37684,5152.9395
37685,1571.4163
37686,6834.754
37687,78.822075
37688,7024.289
37689,-110.896736
37690,4284.564
37691,3234.8342
37692,84.46689
37693,4571.244
37694,2843.7349
37695,2785.826
37696,19255.754
37697,3454.6162
37698,1648.667
37699,4593.246
37700,135.2295
37701,5584.2295
37702,4919.7437
37703,3539.5889
37704,5137.6406
37705,427.994
37706,4614.9365
37707,4139.244
37708,72.65449
37709,322.94635
37710,5422.109
37711,6904.5654
37712,3666.2605
37713,3278.6167
37714,2660.6553
37715,67.97901
37716,12879.164
37717,1066.7158
37718,2643.6694
37719,4196.7754
37720,4877.604
37721,1720.3369
37722,7375.573
37723,2605.0854
37724,8016.168
37725,5706.4844
37726,4203.524
37727,914.67773
37728,5200.874
37729,3934.722
37730,11863.826
37731,1580.6216
37732,4176.3105
37733,23597.438
37734,6182.028
37735,4347.463
37736,254.02869
37737,4210.521
37738,6935.944
37739,9860.714
37740,2007.6191
37741,1682.4335
37742,4731.4985
37743,13289.852
37744,2293.5337
37745,2892.716
37746,8251.725
37747,6964.3506
37748,3489.7664
37749,-407.72214
37750,158.57315
37751,9836.539
37752,6027.278
37753,1373.9012
37754,6430.6963
37755,3123.9314
37756,5485.7827
37757,2184.021
37758,7533.7285
37759,135.02603
37760,7605.9595
37761,5797.1636
37762,3711.257
37763,3325.2534
37764,9328.214
37765,14945.536
37766,2256.5674
37767,1075.44
37768,4619.514
37769,5147.5205
37770,5673.118
37771,6468.965
37772,5304.2573
37773,4659.307
37774,2254.273
37775,3810.6055
37776,9201.012
37777,825.771
37778,7198.9995
37779,7229.547
37780,8771.793
37781,5149.078
37782,175.65636
37783,2990.0027
37784,14419.212
37785,2880.276
37786,4214.9043
37787,3103.6348
37788,3014.781
37789,350.52258
37790,6493.63
37791,2467.301
37792,5203.4243
37793,11047.007
37794,2204.7256
37795,3635.8784
37796,3708.084
37797,2414.992
37798,2301.9988
37799,5890.875
37800,5716.295
37801,15400.177
37802,5588.7227
37803,5027.838
37804,9570.017
37805,3983.5474
37806,1972.3152
37807,11826.646
37808,13391.31
37809,10489.355
37810,5471.108
37811,9284.379
37812,2904.4438
37813,1933.3734
37814,5830.437
37815,14338.456
37816,6564.221
37817,5859.541
37818,5500.736
37819,6695.06
37820,3884.147
37821,3905.7788
37822,5016.124
37823,4210.6777
37824,1784.4156
37825,5279.05
37826,9945.304
37827,7037.5137
37828,1799.3569
37829,5617.37
37830,2884.1362
37831,4640.8296
37832,3413.069
37833,1119.5002
37834,8375.353
37835,112.60805
37836,727.7427
37837,6915.0405
37838,585.4523
37839,3959.8948
37840,2957.4607
37841,2734.5547
37842,14109.285
37843,5266.503
37844,2592.4805
37845,46.20974
37846,6454.2188
37847,72.240875
37848,8011.8916
37849,5748.953
37850,3982.2249
37851,4320.3076
37852,11537.599
37853,2554.7676
37854,7376.872
37855,3994.1423
37856,5705.8325
37857,3320.7073
37858,4431.9336
37859,20389.342
37860,3099.912
37861,2494.0327
37862,9142.343
37863,1800.4608
37864,256.53696
37865,1833.5896
37866,201.19305
37867,4907.7837
37868,4689.3506
37869,1072.3606
37870,4554.2188
37871,3806.294
37872,3576.3804
37873,5571.926
37874,13219.0625
37875,6782.6587
37876,13081.6455
37877,2523.4453
37878,14125.61
37879,3368.3945
37880,3081.7014
37881,5374.1704
37882,2397.1384
37883,18991.553
37884,5433.904
37885,3061.764
37886,12896.492
37887,6483.535
37888,148.909
37889,930.6421
37890,9870.279
37891,181.78552
37892,6770.4883
37893,2866.9097
37894,-395.1835
37895,5074.5273
37896,11189.174
37897,8573.748
37898,2521.5247
37899,6658.7554
37900,3349.1003
37901,15060.661
37902,12586.661
37903,198.77371
37904,3342.125
37905,15517.801
37906,318.48126
37907,-297.1604
37908,1018.67334
37909,5823.9434
37910,1453.0052
37911,16945.059
37912,3432.4893
37913,13895.96
37914,4998.823
37915,4630.7715
37916,85.85887
37917,141.78262
37918,6436.4395
37919,1688.4625
37920,2465.64
37921,4295.603
37922,531.8166
37923,4329.663
37924,8235.607
37925,4379.8184
37926,5965.3745
37927,2949.711
37928,4877.7993
37929,13901.806
37930,13643.087
37931,4083.314
37932,5969.7407
37933,4067.7039
37934,14408.227
37935,888.63574
37936,14755.6875
37937,8040.168
37938,1538.3287
37939,8188.192
37940,4111.1646
37941,15174.245
37942,2392.6738
37943,11290.185
37944,6091.2246
37945,2602.6406
37946,5372.9062
37947,4925.8325
37948,3389.9688
37949,3029.7085
37950,6458.318
37951,6665.654
37952,171.57828
37953,4572.4287
37954,250.88533
37955,3745.0867
37956,4801.1787
37957,5767.073
37958,5509.114
37959,6224.224
37960,8843.525
37961,103.02965
37962,1894.9265
37963,6114.7373
37964,6537.4087
37965,5776.361
37966,2517.254
37967,2535.293
37968,12677.058
37969,480.64728
37970,4988.5444
37971,3714.653
37972,201.19305
37973,7719.609
37974,5821.041
37975,145.74254
37976,5823.994
37977,148.2561
37978,1146.2217
37979,3166.79
37980,5215.0713
37981,5882.778
37982,5324.091
37983,5454.915
37984,6401.9233
37985,4939.104
37986,6825.6245
37987,3000.1343
37988,4491.526
37989,3130.0571
37990,8014.5024
37991,466.87512
37992,5548.3423
37993,3733.6274
37994,11817.658
37995,18652.045
37996,5631.327
37997,4409.2217
37998,511.28696
37999,25893.691
38000,2216.0554
38001,5606.925
38002,2314.1719
38003,7096.861
38004,2178.2742
38005,4711.2017
38006,222.431
38007,4334.5225
38008,591.608
38009,8422.128
38010,2111.8713
38011,447.50958
38012,4674.4585
38013,170.8373
38014,13550.185
38015,9165.263
38016,4484.4526
38017,11252.347
38018,8518.103
38019,6232.7197
38020,9200.454
38021,1128.7472
38022,960.1139
38023,111.46298
38024,4852.5845
38025,14909.831
38026,3790.7703
38027,722.74805
38028,6189.2812
38029,2610.648
38030,9431.303
38031,198.77371
38032,2143.4478
38033,95.850784
38034,5262.715
38035,3701.7146
38036,4938.303
38037,3997.2393
38038,6193.892
38039,1392.6024
38040,6596.3984
38041,2818.5151
38042,2598.611
38043,4811.1177
38044,19883.012
38045,4492.847
38046,5154.8584
38047,111.17508
38048,7790.3794
38049,3731.997
38050,4967.1523
38051,2074.8843
38052,775.17676
38053,336.62878
38054,2430.7874
38055,9054.719
38056,2195.3828
38057,4698.3203
38058,5217.1826
38059,21741.883
38060,2966.412
38061,2326.3625
38062,2421.1904
38063,4306.4927
38064,4960.822
38065,11842.323
38066,8667.124
38067,1681.6252
38068,2826.077
38069,404.03668
38070,6240.9814
38071,2724.7666
38072,3700.1858
38073,4908.134
38074,7105.143
38075,6373.662
38076,222.431
38077,2972.499
38078,3729.3809
38079,12425.245
38080,4459.6143
38081,15554.924
38082,551.02
38083,1580.9517
38084,4845.052
38085,3632.9463
38086,2945.3657
38087,3632.9631
38088,6024.204
38089,270.57486
38090,94.30972
38091,5525.392
38092,1371.1217
38093,1771.3555
38094,3557.653
38095,5520.6426
38096,2883.3948
38097,1871.6447
38098,2551.9685
38099,172.24947
38100,4031.02
38101,6554.551
38102,5615.7656
38103,3519.8696
38104,775.17676
38105,7692.0205
38106,3659.1013
38107,4798.451
38108,5159.6616
38109,5028.9214
38110,989.8881
38111,12507.282
38112,148.9025
38113,1756.7322
38114,4747.5713
38115,2713.2678
38116,551.0862
38117,8742.353
38118,6841.701
38119,5917.1675
38120,378.54013
38121,2499.416
38122,2194.0715
38123,2319.8838
38124,4037.6418
38125,165.44325
38126,13279.598
38127,5673.118
38128,4087.67
38129,3651.815
38130,7188.67
38131,17083.07
38132,4874.6113
38133,1361.907
38134,1576.488
38135,3533.7583
38136,3665.1274
38137,1144.0884
38138,4499.5283
38139,4098.0625
38140,391.89706
38141,3824.8792
38142,6441.875
38143,1919.5955
38144,3013.5156
38145,6209.8877
38146,6052.9243
38147,5868.5767
38148,3335.6672
38149,6104.159
38150,-8.042056
38151,4120.5083
38152,4216.311
38153,6559.2246
38154,5334.0264
38155,5207.2324
38156,3754.7715
38157,5442.498
38158,845.38086
38159,18196.12
38160,10151.348
38161,5011.477
38162,2791.4038
38163,1278.9088
38164,1466.4419
38165,4981.0195
38166,-388.95303
38167,196.14717
38168,4403.5786
38169,4112.7065
38170,974.3271
38171,4019.3914
38172,692.86304
38173,5027.838
38174,4881.801
38175,251.68626
38176,3779.3643
38177,-102.883644
38178,2716.3296
38179,10909.048
38180,779.8395
38181,8859.192
38182,2600.2588
38183,8666.62
38184,1155.9021
38185,7123.511
38186,6425.9014
38187,7259.046
38188,5745.816
38189,483.68243
38190,8976.018
38191,7424.992
38192,7229.547
38193,12109.172
38194,4541.266
38195,825.771
38196,1476.9868
38197,5865.9004
38198,6111.3687
38199,137.70734
38200,5278.8887
38201,2433.5876
38202,5709.357
38203,5236.92
38204,3263.144
38205,10949.843
38206,33.691364
38207,1885.7603
38208,8052.831
38209,7739.882
38210,1580.6216
38211,2056.8406
38212,8212.211
38213,1821.8114
38214,4976.4746
38215,5682.98
38216,1088.1495
38217,6301.392
38218,5188.035
38219,7741.5293
38220,8538.852
38221,13292.946
38222,2030.8965
38223,9957.008
38224,25983.799
38225,5187.1943
38226,4436.7905
38227,1940.3374
38228,8770.33
38229,10813.924
38230,158.36864
38231,9091.122
38232,5695.579
38233,1361.1113
38234,14381.051
38235,4755.2046
38236,1980.8662
38237,657.9379
38238,2097.5452
38239,7126.9946
38240,5349.9414
38241,914.67773
38242,6884.0864
38243,7460.5625
38244,3828.0369
38245,3067.9956
38246,1371.1217
38247,13344.356
38248,939.0877
38249,2845.961
38250,7772.2065
38251,5291.2393
38252,2585.1887
38253,19709.041
38254,3492.151
38255,1380.5591
38256,3451.417
38257,7047.3315
38258,5228.0894
38259,18652.627
38260,3641.0576
38261,88.29345
38262,4767.384
38263,5673.3525
38264,13977.663
38265,3749.6926
38266,9862.412
38267,6779.098
38268,3235.812
38269,212.0685
38270,13786.285
38271,7789.425
38272,20031.373
38273,3574.948
38274,3296.3787
38275,2556.169
38276,1759.2163
38277,11986.631
38278,16916.54
38279,7872.207
38280,66.00679
38281,5715.291
38282,6458.049
38283,10687.064
38284,174.61444
38285,374.53845
38286,1133.8301
38287,7536.675
38288,219.72217
38289,726.6706
38290,14109.285
38291,6812.1543
38292,4038.86
38293,10341.692
38294,3985.4558
38295,16369.574
38296,2755.0193
38297,5462.0835
38298,5036.9746
38299,2070.5964
38300,7909.982
38301,5552.3833
38302,21357.871
38303,137.9554
38304,4142.7163
38305,5878.9297
38306,84.44082
38307,243.05252
38308,10957.087
